dataset_name,pos_x,pos_y,rel_size
Augtrain,0.2561878146065762,0.49903992579890616,0.020005417851821753
Augtrain,0.7400722430102542,0.5010282720100431,0.02000711093051605
Augtrain,0.2884225149635086,0.28693938317431716,0.07246617045243901
Augtrain,0.7028141232745627,0.29240532585190504,0.07246438807374771
Augtrain,0.44826796772096716,0.4896159980066679,0.07945157276324916
Augtrain,0.5562194292868181,0.5158221441908284,0.07944392313655094
Augtrain,0.3977580830017167,0.5114431381643493,0.0448953677366924
Augtrain,0.6042231363766039,0.5225123639054081,0.0448970608153867
Augtrain,0.39903398941268736,0.5423784079574918,0.020631500828424153
Augtrain,0.5904790530949561,0.5731299235017442,0.020644444955817378
Augtrain,0.4366113044706074,0.6191535684306512,0.07719014635493372
Augtrain,0.5690182899205269,0.609445500114245,0.07718439340942562
Augtrain,0.5556140613110121,0.49336477875839385,0.25137639221281294
Augtrain,0.5425045394639915,0.46661340097484666,0.2513720775036819
Augtrain,0.6015912285484157,0.3823228589845976,0.04242045563779679
Augtrain,0.5908287758326956,0.3668012228915795,0.04240123041430357
Augtrain,0.6041058514467647,0.6128231478163991,0.09339619385125184
Augtrain,0.6033263456204478,0.5867236373770696,0.09340050856038291
Augtrain,0.7057952466007912,0.3133632862026242,0.1082577600825776
Augtrain,0.30840708932717326,0.29375015912927216,0.10822826808228268
Augtrain,0.6250049888250319,0.21830741064337794,0.010962701612903226
Augtrain,0.635714143079988,0.20158915196442187,0.010955289373814042
Augtrain,0.4734882025295741,0.33629750254392954,0.03522790164452878
Augtrain,0.5837520850861203,0.38841412494823124,0.035240255376344086
Augtrain,0.3513663153975582,0.2947875657947761,0.028115009224962326
Augtrain,0.6933050714051162,0.4463291471861257,0.028125572158922862
Augtrain,0.522000950342363,0.22273196153282848,0.31647738593345287
Augtrain,0.5718256243560285,0.22437015948623584,0.3301155608686989
Augtrain,0.3661259711651925,0.35209369122685685,0.016893893011981024
Augtrain,0.6336359352025004,0.38169646860352063,0.01689638179999104
Augtrain,0.3580473507615183,0.5045081942066867,0.006125222563170057
Augtrain,0.3584999322450131,0.49909798475847145,0.006129957949767019
Augtrain,0.5002624182644971,0.4462042752247729,0.012204166627047895
Augtrain,0.49339071426046877,0.45625914114392,0.012199412374368872
Augtrain,0.6622756803385855,0.4513268718463499,0.11905084745762712
Augtrain,0.3453611450426695,0.42699409164904806,0.11904823989569752
Augtrain,0.7171673806902494,0.38988799004355945,0.01514894419306184
Augtrain,0.27728314922909464,0.509378287156878,0.015156014328808446
Augtrain,0.4680493225006991,0.3925016340600975,0.07178736975176218
Augtrain,0.5117882165768474,0.39104298402109994,0.0718017353662274
Augtrain,0.5650493630082039,0.30571912076212476,0.06442396617783062
Augtrain,0.590925495857394,0.3148613888720549,0.06443576241435932
Augtrain,0.5035760193073235,0.5518445723087848,0.0078105063119315865
Augtrain,0.5264134527940747,0.5483213637894279,0.00780100447943532
Augtrain,0.4830522960357843,0.4068223561344208,0.07350287074323486
Augtrain,0.4543130736606811,0.4209192701270696,0.07350287074323486
Augtrain,0.5764854569791025,0.387013416372683,0.020564867982861793
Augtrain,0.3946880732517889,0.3986819120215976,0.02057957468225359
Augtrain,0.49252931139739836,0.5513743844708233,0.010128105748439475
Augtrain,0.496991349641166,0.5487359558912422,0.01013065562400555
Augtrain,0.3714142833936627,0.41838046227939607,0.11630474788369526
Augtrain,0.35340499186378177,0.5142122122068916,0.1162968327654236
Augtrain,0.5164929500245344,0.4626757790915113,0.4719964260482899
Augtrain,0.5044400514739498,0.47216456043475796,0.47199019241158624
Augtrain,0.6137030534949102,0.20506697010683855,0.020391263253178908
Augtrain,0.40884741620804244,0.20766057857677725,0.020391263253178908
Augtrain,0.48400182325548274,0.35684162266548825,0.06608813845841936
Augtrain,0.553221312662177,0.37625487653693523,0.06610812709345258
Augtrain,0.47046483621202795,0.37010845684107646,0.017224407958300395
Augtrain,0.47453181209885015,0.36742604089213776,0.01722743669189602
Augtrain,0.49475056650610916,0.5251058906175747,0.00696053982690333
Augtrain,0.48964636495808567,0.5245693363340422,0.006965429563346536
Augtrain,0.5026917610831413,0.46192801870507033,0.027721381271791183
Augtrain,0.4947229500945596,0.4606940914383666,0.027744225426114866
Augtrain,0.5752233471383476,0.6031494340920597,0.09054938967693434
Augtrain,0.4187610565649422,0.5608396658852168,0.09053949789305003
Augtrain,0.40103498892143924,0.3833082090207206,0.12105117376120435
Augtrain,0.429350754764915,0.36462826375932794,0.12105117376120435
Augtrain,0.43132560287077787,0.32594324151616894,0.06449686058787575
